jcs-JobTitle href,jcs-JobTitle,css-1h7lukg,css-1ey0anm,css-1restlb,css-18z4q2i,css-o11dc0,css-o11dc0 (2),css-o11dc0 (3),mosaic-provider-jobcards-1f1q1js,css-18z4q2i (2),css-18z4q2i (3),more-items,ialbl,mosaic-provider-jobcards-1f1q1js (2),more_loc href,more_loc,css-1yxm164,css-16euvrx,css-1r2rz3d,css-19e4dnp,css-198i6pb,brandingLogo-image src,css-1restlb (2),css-dpbozm,css-dpbozm (2),css-1t13nic,css-19kaor0,css-19kaor0 (2),css-152qxwl,css-o11dc0 (4),more-items (2),css-14rqksf,css-o11dc0 (5),css-o11dc0 (6),css-o11dc0 (7),css-o11dc0 (8),css-o11dc0 (9)
https://www.indeed.com/rc/clk?jk=7181526604546bd4&bb=cwRZPzOLOtcgyxwlWO9H5OwIQryqNTwgCEghuW9eButZbHmb_b6czqhQ3BB0jkXiyz5wv3jrlHAdG5HqiaBnr0DECkTmsDa9YGesRyohJk5xIXalTC2m7w%3D%3D&xkcb=SoA567M356--edgCJr0JbzkdCdPP&fccid=699f2e990e95e8eb&vjs=3,Climate Science Predictive Analytics Senior Specialist,Southern California Edison,,"Rosemead, CA 91770","$117,200 - $175,800 a year","Applies cutting-edge machine learning algorithms and data mining techniques to extract key insights and make accurate predictions from large, varied and complex…",data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=ce62cda3fe45e65e&bb=cwRZPzOLOtcgyxwlWO9H5E2_3HQ-JRjEZlxAAsWyXHDXFyj041XX7iJIrLBsrLrzuYMHyzLBDJeE1m0uc0thnaKgdd0L4xsJ71sD31tOoCZiNopsMeWH-w%3D%3D&xkcb=SoCN67M356--edgCJr0IbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3,"Senior Research Scientist, Deep Learning Data",Google,,"New York, NY 
(Chelsea area)",Full-time,"From creating experiments and prototyping implementations to designing new architectures, our research scientists work on real-world problems that span the…",scientists,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrcckj24sk002&jk=ce62cda3fe45e65e&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D5gqqhAmCglub3JtdGl0bGUaGXNlbmlvciByZXNlYXJjaCBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,(Chelsea area),,,,,
https://www.indeed.com/rc/clk?jk=28fffd68a54e3b95&bb=cwRZPzOLOtcgyxwlWO9H5ItE4Lq4MhrRF8LVJtaeKj7QU9e64hoQ8-l8CNPsYXc_fHLLdZuVnZb_1O7CvbY82TdOHlu9bCT6fVZ3AfvLy0s3hjfKjku5wA%3D%3D&xkcb=SoAD67M356--edgCJr0PbzkdCdPP&fccid=9c34e763def40969&vjs=3,Data Scientist,Idaho National Laboratory,,"Idaho Falls, ID","$109,260 - $223,908 a year",Adapt machine learning and artificial intelligence technologies to solve scientific problems and to extract new insights from scientific data.,,,,Full-time,9x80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=d06d72863c78f322&bb=cwRZPzOLOtcgyxwlWO9H5G67mdk9_yLYZoXKzkZp1yaTS-KGRMsOIsgKTwEZ5ojZoPtaeGnhhXUKuvIu8U5b_F65jiHNcJrw_MqNWKo9bMP6azu1rqGcM3D-fKgZ49Z6&xkcb=SoC367M356--edgCJr0ObzkdCdPP&fccid=caed318a9335aac0&vjs=3,TikTok Shop - Data Scientist - User Product,TikTok,,"Seattle, WA","$167,537 - $375,516 a year","The Global e-commerce Data Science team aims to maximize the efficiency of e-commerce transactions, lead product decision-making iterations, and achieve…",Data,,,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrcckj24sk002&jk=d06d72863c78f322&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D5_luQWqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=d0fc429b99b4a1f9&bb=cwRZPzOLOtcgyxwlWO9H5L6NHxYCCEmxjSbVA3VW3zUI_qtPdOTcfwD4izV28SGoaBgV4spf9JDfGhl2OlKazLulaOzUjyXzialDaJDFvq-v_ee96tGESMrtFgCMUi2a&xkcb=SoAq67M356--edgCJr0NbzkdCdPP&fccid=4640437a3109c91f&vjs=3,"Data Scientist, Spanish Speaking",Dataiku,,"Remote in New York, NY","$140,000 - $180,000 a year",An ideal candidate is excited to learn complex new technologies and modeling techniques while being able to explain their work to other data scientists and…,data,scientists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=bbaf29d731f0c8b6&bb=cwRZPzOLOtcgyxwlWO9H5I0dLzYbvtEL0WSO5zUNJgmT7OgPp8ZT7rKYcGo_oR4tEDnjzHhvPOkE1vVEqNsAVNp0sOHP87xpwrSCc4uUPdsfoCKvkFqd8A%3D%3D&xkcb=SoCe67M356--edgCJr0MbzkdCdPP&fccid=372688670c2370a2&vjs=3,Senior Data Analyst Responsible AI,HCA Healthcare,,"Nashville, TN 37203",Full-time,"Design and build analytics in spreadsheets, dashboards, and/or advanced scripting tools with sound statistical methods to answer business, operations, clinical,…",,,Tuition reimbursement,"Day shift
+1",,+1,Easily apply,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=86bf1da5c32e0176&bb=cwRZPzOLOtcgyxwlWO9H5M6_XZc8PhidceX9f40ACI2l2SG_qEVsjkjzVSUDyFJ7uSO-alzBUyYkvTzhLJtERY3-94gY3vlby9N1s55w2RBFzZFnwsnRTJ15_Go6RzoJ&xkcb=SoB367M356--edgCJr0DbzkdCdPP&fccid=934e89a4a5f96d00&vjs=3,Lead Data Scientist,Disney Experiences,,"Anaheim, CA","$137,100 - $167,500 a year",Best Practices – Act as data science subject matter expert.,data,,,,,,,,,,,,,,,,,,,,,,,,,,In-depth understanding of modern machine learning techniques and theory.,,,,
https://www.indeed.com/rc/clk?jk=c42ff1cdff474387&bb=cwRZPzOLOtcgyxwlWO9H5FjLlZlFh24U3mP8ecIRpKFnqOhznWbCmDxJf2PyROBEeWvBf0wo1e9w1SzOzqQ7HLAUgebeDMyT19oK3d8C4NLwlEFilh_WTw%3D%3D&xkcb=SoDD67M356--edgCJr0CbzkdCdPP&fccid=f3b836e645f9b36d&vjs=3,Senior Data Scientist with Modeling,SAIC,,"McLean, VA 22101",Full-time,"Establish Data Environments, and serve as the data visualization subject matter expert.",Data,data,Pay information not provided,Day shift,,,,,,,,,,,,,,,,,,,,Data,,,This position will work directly with a Chief Data & Artificial…,,,,
https://www.indeed.com/rc/clk?jk=fd5261649f2a05f5&bb=cwRZPzOLOtcgyxwlWO9H5M_9LZPI0vrB0gzRgUPU9fwo5M5e-vWRcNwnhecIHVWNV-Lg2niaKFhZWTCEXRpCwJt_y2a_v68bqZGfrj84xn9kdx7y0mpxR922sLqQBPA1&xkcb=SoBe67M356--edgCJr0BbzkdCdPP&fccid=3db2e5716ffa5965&vjs=3,Research Scientist (AI Agent Economies),Naptha AI,,Remote in California,Full-time,Highly competitive salary and significant equity stake.,,,Pay information not provided,,,,Easily apply,,https://www.indeed.com/addlLoc/redirect?tk=1idqrcckj24sk002&jk=fd5261649f2a05f5&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D5yC_D2qEB8KCW5vcm10aXRsZRoScmVzZWFyY2ggc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,,,,Interest in both theoretical and applied research.,,,,
https://www.indeed.com/rc/clk?jk=f0140fb8b8c6e1fd&bb=cwRZPzOLOtcgyxwlWO9H5NrhUdQM8PdFYfkjft3YJ37BFRuF1Z9l_AL1QMF1jVtGDLPCxXgBJKGjZRp-FrQWjIjdokEtruUI9cTsBgWbCwnVhcKdsscP9aH0VEG2t2p5&xkcb=SoDq67M356--edgCJr0AbzkdCdPP&fccid=e07842a8df6e60cc&vjs=3,Senior Data Scientist II,Shipt,,Alabama,,Strong machine learning modeling (supervised learning) knowledge.,data,,,,,,,,,,,,,,,,,,,,,,,,,,"You will explore, validate and test data science best practices and new methodologies to…",,,,
https://www.indeed.com/rc/clk?jk=84e5ebcced3d9f97&bb=cwRZPzOLOtcgyxwlWO9H5Ba9eTz6tPbA9-VQJJ3hvNTswJn5OypVnQLPuoxs_Ou_bH3tGMgGCseo0jjd6QfGoybBy-eDUBdHivaFDuQwOs0f3zR0TuL11w%3D%3D&xkcb=SoBk67M356--edgCJr0HbzkdCdPP&fccid=5bcd1ef0a7f4fb99&vjs=3,Lead Data Scientist,Citi,,"Tampa, FL","$141,440 - $212,160 a year","Deliver analytics initiatives to address business problems with the ability to identify data required, assess time & effort required and establish a project…",data,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=e37637d1f982cc57&bb=cwRZPzOLOtcgyxwlWO9H5HuR_XF49RxlxnmJIyWngPWFJfISMt9xRVbOWueJIiM1xfuOb0lDHHnXLi0sUuhcpkOdSRxOBTjVV8uuCKNmgkRX5ATRO4l4mVwMA6OEBv0W&xkcb=SoDQ67M356--edgCJr0GbzkdCdPP&fccid=4e041af1d0af1bc8&vjs=3,Research Data Scientist,Booz Allen,,"Washington, DC 
(Downtown area)","$75,600 - $172,000 a year","2+ years of experience with machine learning, data science, software engineering, data research, and quantum computing research or analytics.",data,data,,Full-time,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrcckj24sk002&jk=e37637d1f982cc57&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D4k3qhAfCglub3JtdGl0bGUaEnJlc2VhcmNoIHNjaWVudGlzdA%253D%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,(Downtown area),,,,,
https://www.indeed.com/rc/clk?jk=2990a7d5ca43cbbe&bb=cwRZPzOLOtcgyxwlWO9H5KTNlDN2dpTgo1HqYMoeAfDSbhNnqp5I2nucBVLLdSbeChUT4GqJI6_IdPC61ID44LTj1z55L8Bk91PiVav5TUVex_Xil86MFH62KrP8DY_G&xkcb=SoBN67M356--edgCJr0FbzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,AI/ML Data Scientist Consultant,Guidehouse,,"Reston, VA",,"This high performing team works with clients to implement the full spectrum of data analytics and data science, from data querying and data wrangling to data…",data,data,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrcckj24sk002&jk=2990a7d5ca43cbbe&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D-HSzyqqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,data,,,,data,,,
https://www.indeed.com/rc/clk?jk=6e89c51977b4d587&bb=K5634wxetxQg-L-82WGMZR-6FnBUkK8eoL6VObv6UEqbj-mDDSBHZibZIROIER9ZL-1GJpozs4IBNJ4tb4KlntVh3HJPOb07EqXQxoPDGZgVV0hmxeXfk18Ifg4S9awZ&xkcb=SoAG67M356-9xcyCyB0LbzkdCdPP&fccid=3f20b9848b31e1a9&vjs=3,"Data Scientist (Python/C++, Healthcare)",Realign LLC,,"Atlanta, GA",Contract,Develop and implement machine learning algorithms and predictive models to support clinical decision-making.,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,Build and maintain databases and data pipelines to…,,,,
https://www.indeed.com/rc/clk?jk=a6fb52102fce0287&bb=K5634wxetxQg-L-82WGMZf5HMRYxv4OiAYhq_m5dO8-VcNI1rHZyMTJWwtdtwj5jmNWp5JqloBDKRpGwprQs8kwjQ4oVKixldEHZrlDk4OIfvwgNej4pCS2TM4DE7kLo&xkcb=SoCy67M356-9xcyCyB0KbzkdCdPP&fccid=22489c4990c80a96&vjs=3,Machine Learning Scientist,"Flagship Pioneering, Inc.",,"Cambridge, MA 02142 
(Kendall Square area)",,PhD in computer science with a desire to collaborate with leading experimentalists or a PhD in scientific field plus demonstrated experience applying deep…,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,(Kendall Square area),,,,,
https://www.indeed.com/rc/clk?jk=970cd9980853d809&bb=K5634wxetxQg-L-82WGMZRdUIyMfro077JLdzKwhBS4Ntqqy6pP7ChwYSOVdzmEMtEC9BO3fGZx2V4MAtWQbEqRjEO3TLHL88SyCZA0GpXSkvZnEZtxz3A%3D%3D&xkcb=SoAv67M356-9xcyCyB0JbzkdCdPP&fccid=f4c6ed63cbcfdc0d&vjs=3,Sr. Data Scientist,Thomson Reuters,,"Hybrid work in McLean, VA 22102",Full-time,"Do you have the skills necessary to manage, understand, and analyze in-house and customer data including text mining, developing predictive systems, risk…",data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=f37fabaa32bba8d2&bb=K5634wxetxQg-L-82WGMZfA__xngFb95KH2epdrj4NU-W80KxPEsd_UFUahQo9SqlQh198ghB7UlYPhB5o0frQwDTrEfKDBmPJeOg3X4AgSeWgE27-bxAJi8LUNoeMWW&xkcb=SoCb67M356-9xcyCyB0IbzkdCdPP&fccid=dc86b41d5cdf3527&vjs=3,Senior Data Scientist,"Medpace, Inc.",,"Cincinnati, OH 45227 
(Madisonville area)",Full-time,1-2 years direct experience applying machine learning to pharmaceutical or clinical data (or translatable artificial intelligence [ai] techniques);,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,(Madisonville area),,,,,
https://www.indeed.com/rc/clk?jk=601963ceb98790d1&bb=K5634wxetxQg-L-82WGMZbfcCcWHjh6fmLxfNTwOeQVEwFbx0AvqowNB86Xb8WfJBjmRgTgSOCC_1OQ-BXB_w7byMOLaRj2VWMwggi_yTqcf8mUVGxMV2Pv1OwhS8_In&xkcb=SoAV67M356-9xcyCyB0PbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,AI ML + DATA Science Experts – Senior/Architect Roles,ADPMN IT SOLUTIONS,,"Alpharetta, GA",Full-time,Develop and implement machine learning models using Google Vertex AI & Python in an application of Conversational AI.,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,Overall 12+ years of Experience required.,,,,
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=b05ce3b583a6ecfc&bb=K5634wxetxQg-L-82WGMZUZYP5hXbFkUWD65ZvgXfA-7ZtSOJG57HzJEygV-GKWkma7MhDCHSwMcGPx1ksXCCulTxJv3yLkFVG7Ri7zYlYdUHCx8iR7A6sbbGYvKsJVq&xkcb=SoCh67M356-9xcyCyB0ObzkdCdPP&fccid=90878dabd4c87b61&vjs=3,Genomic Data Science Educational Developer,Notre Dame of Maryland University,,"Remote in Baltimore, MD 21210","$60,000 - $65,000 a year",Flexible spending accounts for health and dependent care expenses.,data,,,Full-time,,,Easily apply,,,,,,,,,,,,,,,,,,,,Demonstrated background in genomic data science.,,,,
https://www.indeed.com/rc/clk?jk=b7bead446b176649&bb=K5634wxetxQg-L-82WGMZZRyPipUhQeD2ezLpyCzNcFI4xbORgdJoOy03xTSAu64rJ2lcNLb4N168wODdA3ADRxDLDFCSSNXh0DncymQybd7ZXZqD3v-HA%3D%3D&xkcb=SoA867M356-9xcyCyB0NbzkdCdPP&fccid=586c8a8a205f16bb&vjs=3,Statistical Reporting Analyst I,The Hanover Insurance Group,,"Worcester, MA",Full-time,Support project managements tools such as Agile and serve as a project team member for projects of medium to large scope and moderate to high complexity.,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=87c4de1cfff91ff9&bb=K5634wxetxQg-L-82WGMZSiZthOR9V8HORuUZBwG3Za5EaNqDRMj_3y5zS7R7lhbJApvdiNYEGBjzqbTfs-6VnnLSCC1BAT4aA27sKqrkecMbOZfD6YGuOysuaVjTjME&xkcb=SoCI67M356-9xcyCyB0MbzkdCdPP&fccid=868297b060b46b2b&vjs=3,Sr. Decision Scientist,Prescient Edge Federal,,"Quantico, VA 22134",Full-time,A competitive salary with performance bonus opportunities.,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,Master’s degree in an area related to the labor category from a college or university accredited by…,,,,
https://www.indeed.com/rc/clk?jk=84956861f4fced79&bb=K5634wxetxQg-L-82WGMZfsSkXF8KAeuReOMq9Thtfyvjbmp4NfO5VgB0flzMRg1GKswMKnX6WVSeFx-2kUnBxDBrOKFnSAVobp9yONHJZuBMsIfbLim3g%3D%3D&xkcb=SoBh67M356-9xcyCyB0DbzkdCdPP&fccid=f89deb5a97c7738a&vjs=3,"Senior Machine Learning Engineer, Data Platform",Adobe,,"Seattle, WA 98103 
(Fremont area)","$150,700 - $284,400 a year",Work closely with data platform engineers and architects to identify requirements in order to improve the flawless operation of the data platform for machine…,data,data,,Full-time,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrcgh02bpm043&jk=84956861f4fced79&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D5mSC6oQJgoJbm9ybXRpdGxlGhltYWNoaW5lIGxlYXJuaW5nIGVuZ2luZWVy,View similar jobs with this employer,,,,,,,,,,,,,,,,(Fremont area),,,,,
https://www.indeed.com/rc/clk?jk=f94b583f04f151f5&bb=K5634wxetxQg-L-82WGMZUSG8PJCG62XOqbGOcgGSveDjK7xfW35uBDRnL5hCuk6scSVDeXWaUFfvi6GOcDZZqifmvxRNM1bU9j9Zh7LfALNXscSA8jd5A%3D%3D&xkcb=SoDV67M356-9xcyCyB0CbzkdCdPP&fccid=2973259ddc967948&vjs=3,"Associate Manager, Data Science",PepsiCo,,"Plano, TX 75024","$85,200 - $161,800 a year",Collaborate with data scientists and architects as needed.,data,scientists,,,,,Easily apply,,,,,,,,,,,,,,,,,data,,,Hands on mining of large data sets and development of supervised and unsupervised models/algorithms…,,,,
https://www.indeed.com/rc/clk?jk=b7d99bc6b0f55dff&bb=K5634wxetxQg-L-82WGMZd2M2EFdQl4JA1MakwEWPcYSvF1AijjlvBMR1_XNJ3N87BLEPDnqXYwvbQuwzjsjT0NeOJTDwhM-YZO6rt7x06gol7r4swiWo6X53ENl52DM&xkcb=SoBI67M356-9xcyCyB0BbzkdCdPP&fccid=d08f740fd0162c98&vjs=3,Senior Data Analyst,PPR Note Co,,"Wayne, PA 19087",Full-time,Minimum of 5 years’ experience in data analysis and data modeling.,data,data,Pay information not provided,,,,Easily apply,,,,,,,,,,,,,,,,,data,,,Assist in designing user interfaces for data visualization and decision-making.,,,,
https://www.indeed.com/rc/clk?jk=c5fb9b13531d8922&bb=K5634wxetxQg-L-82WGMZXuiPBw_BydMubCd91hTlWZxYnSGps5v0CYOMLqxCffGz3QZReaISa1rBolUIuHX668P76XLpjuPFy94UB-oW7DvdOWUiwgjyg%3D%3D&xkcb=SoD867M356-9xcyCyB0AbzkdCdPP&fccid=322aebb0e5cd7cf3&vjs=3,"Senior Compensation Data Analyst, HR Compensation, Days",Norton Healthcare,,"Louisville, KY 40223",Full-time,Evaluates and analyzes salary data for executives and top management.,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,Serves as HR Compensation subject matter expert relating to FLSA determinations.,,,,
https://www.indeed.com/rc/clk?jk=ac8e9d665fb74624&bb=K5634wxetxQg-L-82WGMZfIACAMsAjcFnTNTfGvBD5sJZhaQoC_-s6_vY7sowAWtrjQuLyEDkUljXgK5Khl_ikeq04Cw1TTae3Cse6G4LZ1eLa0Z-PzqPEiM-lsmNNKK&xkcb=SoBy67M356-9xcyCyB0HbzkdCdPP&fccid=e3f6ecad61e52973&vjs=3,Data Scientist,Aquila Technology,,"Hybrid work in Lexington, MA",Full-time,Learning and applying emerging data science algorithms and implementations.,data,Data,Typically responds within 1 day,,,,Easily apply,Pay information not provided,,,"Employer
Active 2 days ago",Employer,,,,,,,,,,,,,,,The Data Scientistwill work in support of technical staff from multiple groups to…,,,,
https://www.indeed.com/rc/clk?jk=0ec9b91cf38c0e32&bb=K5634wxetxQg-L-82WGMZSAtg1U1S95kLAfSwcSuG101gneRzw5gDCrlsTBf34_pcLMs9aoChTc3_9CBa5hwZASOxpoFs1PcOqh1KvGwb-Vfj3RqyY0VKq8VGq03bIOx&xkcb=SoDG67M356-9xcyCyB0GbzkdCdPP&fccid=06c6aa2bedfa167f&vjs=3,Data Science Programmer – NCCT CTMC,Wake Forest Baptist Health,,"Winston-Salem, NC 27101 
(Downtown area)",Full-time,"This position will also work with Investigators, Evaluation staff, Industry Sponsors, and NCCT Leadership to turn data into information via analytics, machine…",data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,(Downtown area),,,,,
https://www.indeed.com/rc/clk?jk=478eddfcab0af498&bb=K5634wxetxQg-L-82WGMZZH7Wj2Kpnav1dK-itsYieAfmvRp4w94syAiRsnMm5G_B4kxYvgCasYRL4VysbZUhRkbFxaWP6FEroHH5MKw2MyS_HB1--9So9Id5kuMBgEz&xkcb=SoBb67M356-9xcyCyB0FbzkdCdPP&fccid=4eb0c6c6aa0627c0&vjs=3,Senior Data Science Developer,Ajira AI,,"Oak Brook, IL 60523",,Any data visualization experience is a plus as is any background in statistics.,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,You’ll find our technology managers a joy to work with; people with excellent…,,,,
https://www.indeed.com/rc/clk?jk=c5fb9b13531d8922&bb=Mcl-Pg10VDbY4bRoRfGmXy8LX0D173Adu3L2_S4BjA1Gon3YaO0blUGvWCazdGJLpaDrxeDVQcwnI-ndPzCv0Qy-VGq4lySv5qMBUu3xZFMlxzQlDd5n7Q%3D%3D&xkcb=SoBZ67M356-9Q_SgKB0LbzkdCdPP&fccid=322aebb0e5cd7cf3&vjs=3,"Senior Compensation Data Analyst, HR Compensation, Days",Norton Healthcare,,"Louisville, KY 40223",Full-time,Evaluates and analyzes salary data for executives and top management.,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,Serves as HR Compensation subject matter expert relating to FLSA determinations.,,,,
https://www.indeed.com/rc/clk?jk=ac8e9d665fb74624&bb=Mcl-Pg10VDbY4bRoRfGmXyUFTmsGhC692zN4Hrf8gjoYGE8JN_1ssf-FmcFtj9LkISMbK5VVC4L2AMzhWs2usaif9jhQzckxY8EF6pkgff3flXGq4ORGAF17xwAEyzsv&xkcb=SoDt67M356-9Q_SgKB0KbzkdCdPP&fccid=e3f6ecad61e52973&vjs=3,Data Scientist,Aquila Technology,,"Hybrid work in Lexington, MA",Full-time,Learning and applying emerging data science algorithms and implementations.,data,Data,Typically responds within 1 day,,,,Easily apply,Pay information not provided,,,"Employer
Active 2 days ago",Employer,,,,,,,,,,,,,,,The Data Scientistwill work in support of technical staff from multiple groups to…,,,,
https://www.indeed.com/rc/clk?jk=0ec9b91cf38c0e32&bb=Mcl-Pg10VDbY4bRoRfGmX6Zqt_PR6fAsszCgD90VP_3fpQPB1tYAiGTmqtBedstvfWIxKKuH253p3mRS6W-40fznosmF7ohcE_JN-x6RcpZPxiwxOFxIk9thbUz02f3P&xkcb=SoBw67M356-9Q_SgKB0JbzkdCdPP&fccid=06c6aa2bedfa167f&vjs=3,Data Science Programmer – NCCT CTMC,Wake Forest Baptist Health,,"Winston-Salem, NC 27101 
(Downtown area)",Full-time,"This position will also work with Investigators, Evaluation staff, Industry Sponsors, and NCCT Leadership to turn data into information via analytics, machine…",data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,(Downtown area),,,,,
https://www.indeed.com/rc/clk?jk=478eddfcab0af498&bb=Mcl-Pg10VDbY4bRoRfGmX0B_1THoEg6_TIAuNT7-1KhtumRjggToLRKy2naJJAnvOxCZNlC0V5kIrr5PT2KBKnyD9EeUB8Xno55pg1FPqs0aoobp-u5H17ANBXHNJkOd&xkcb=SoDE67M356-9Q_SgKB0IbzkdCdPP&fccid=4eb0c6c6aa0627c0&vjs=3,Senior Data Science Developer,Ajira AI,,"Oak Brook, IL 60523",,Any data visualization experience is a plus as is any background in statistics.,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,You’ll find our technology managers a joy to work with; people with excellent…,,,,
https://www.indeed.com/rc/clk?jk=732669999044651c&bb=Mcl-Pg10VDbY4bRoRfGmX5Z72NYTvp1U61Go_HG8rVpXhwdaGACCaAdSoCN33hXqLPh6EYD1Has3XYK6ACYh9hD0HRo9LaBw6sDgJEbMb68lyGYYuwA341AP5VduUAF3&xkcb=SoBK67M356-9Q_SgKB0PbzkdCdPP&fccid=b3991d5c19e7c0f4&vjs=3,Data Scientist,Elder Research,,"Hybrid work in Arlington, VA 22201",Full-time,"Your primary role will involve creating and applying advanced statistical models, machine learning algorithms, and analytical frameworks to detect and mitigate…",,,Pay information not provided,,,,Easily apply,,,,"Employer
Active 9 days ago",Employer,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=18814e612bdcac1c&bb=Mcl-Pg10VDbY4bRoRfGmX1etEWl3E966fahJP0FuzTxo9E13QGjQSyM1n7sgUSFO1SPcRyk5YxV4LQiw5XzDKTf8sWFjTZWxr_dkAhX4owP3dm3Bo0GNd2hHOrJSat1W&xkcb=SoD-67M356-9Q_SgKB0ObzkdCdPP&fccid=8e2380cbcdb6403d&vjs=3,Data Scientist (Data Stewardship),Clarity Innovations,,"Camp Lejeune, NC",Full-time,Demonstrated experience applying data science methods to real-world data problems.,data,data,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrckcggqq78c8&jk=18814e612bdcac1c&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D_3ugTCqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,Bachelor’s degree in a STEM field is required.,,,,
https://www.indeed.com/rc/clk?jk=99e6cb25a068a62e&bb=Mcl-Pg10VDbY4bRoRfGmX4DVeZpC0aFeZKKPryl8aDIOVcm9sa8Sf1xEtqEa4sOEvA8UPTxZubq2O5iEXJjxmFlFzppza9ONEKm37NEpqJUhEIF42l7Z2mbfqwBUgs02&xkcb=SoBj67M356-9Q_SgKB0NbzkdCdPP&fccid=9ed7dc20cfd64c8a&vjs=3,Data Scientist - ML Ops,Clairvoyant,,"Pittsburgh, PA",,"As a Data Scientist with strong MLOpsEngineer, you will play a pivotal role in transforming data into actionable insights through advanced machine learning…",Data,Scientist,Pay information not provided,,,,,,,,,,,,,,,,,,,,,data,,,,,,,
